order_id,customer_id,company_name,employee_id,order_date,unit_price,quantity,discount,required_date,shipped_date,ship_via,freight,product_id,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country
10823,LILAS,LILA-Supermercado,5,1998-01-09,21,20,0.1,1998-02-06,1998-01-13,2,163.97,11,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10824,FOLKO,Folk och fä HB,8,1998-01-09,9.65,12,0,1998-02-06,1998-01-30,1,1.23,41,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10825,DRACD,Drachenblut Delikatessen,1,1998-01-09,31.23,12,0,1998-02-06,1998-01-14,1,79.25,26,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10826,BLONP,Blondesddsl père et fils,6,1998-01-12,12.5,35,0,1998-02-09,1998-02-06,1,7.09,31,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10827,BONAP,Bon app',1,1998-01-12,31,15,0,1998-01-26,1998-02-06,2,63.54,10,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10828,RANCH,Rancho grande,9,1998-01-13,81,5,0,1998-01-27,1998-02-04,1,90.85,20,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10829,ISLAT,Island Trading,9,1998-01-13,19,10,0,1998-02-10,1998-01-23,1,154.72,2,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10830,TRADH,Tradição Hipermercados,4,1998-01-13,25,6,0,1998-02-24,1998-01-21,2,81.83,6,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10831,SANTG,Santé Gourmet,3,1998-01-14,9.2,2,0,1998-02-11,1998-01-23,2,72.19,19,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10832,LAMAI,La maison d'Asie,2,1998-01-14,6,3,0.2,1998-02-11,1998-01-19,2,43.26,13,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10833,OTTIK,Ottilies Käseladen,6,1998-01-15,30,20,0.1,1998-02-12,1998-01-23,2,71.49,7,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10834,TRADH,Tradição Hipermercados,1,1998-01-15,123.79,8,0.05,1998-02-12,1998-01-19,3,29.78,29,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10835,ALFKI,Alfreds Futterkiste,1,1998-01-15,55,15,0,1998-02-12,1998-01-21,3,69.53,59,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10836,ERNSH,Ernst Handel,7,1998-01-16,21,52,0,1998-02-13,1998-01-21,1,411.88,22,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10837,BERGS,Berglunds snabbköp,9,1998-01-16,6,6,0,1998-02-13,1998-01-23,3,13.32,13,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10838,LINOD,LINO-Delicateses,3,1998-01-19,18,4,0.25,1998-02-16,1998-01-23,3,59.28,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10839,TRADH,Tradição Hipermercados,3,1998-01-19,13.25,30,0.1,1998-02-16,1998-01-22,3,35.43,58,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10840,LINOD,LINO-Delicateses,4,1998-01-19,14,6,0.2,1998-03-02,1998-02-16,2,2.71,25,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,SUPRD,Suprêmes délices,5,1998-01-20,31,16,0,1998-02-17,1998-01-29,2,424.3,10,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10842,TORTU,Tortuga Restaurante,1,1998-01-20,21,15,0,1998-02-17,1998-01-29,3,54.42,11,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10843,VICTE,Victuailles en stock,4,1998-01-21,53,4,0.25,1998-02-18,1998-01-26,2,9.26,51,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10844,PICCO,Piccolo und mehr,8,1998-01-21,21,35,0,1998-02-18,1998-01-26,2,25.22,22,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10845,QUICK,QUICK-Stop,8,1998-01-21,9,70,0.1,1998-02-04,1998-01-30,1,212.98,23,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10846,SUPRD,Suprêmes délices,2,1998-01-22,22,21,0,1998-03-05,1998-01-23,3,56.46,4,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10847,SAVEA,Save-a-lot Markets,4,1998-01-22,18,80,0.2,1998-02-05,1998-02-10,3,487.57,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10848,CONSH,Consolidated Holdings,7,1998-01-23,21.35,30,0,1998-02-20,1998-01-29,2,38.24,5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK
10849,KOENE,Königlich Essen,9,1998-01-23,10,49,0,1998-02-20,1998-01-30,2,0.56,3,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10850,VICTE,Victuailles en stock,1,1998-01-23,14,20,0.15,1998-03-06,1998-01-30,1,49.19,25,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10851,RICAR,Ricardo Adocicados,5,1998-01-26,19,5,0.05,1998-02-23,1998-02-02,1,160.55,2,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10852,RATTC,Rattlesnake Canyon Grocery,8,1998-01-26,19,15,0,1998-02-09,1998-01-30,1,174.05,2,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10853,BLAUS,Blauer See Delikatessen,9,1998-01-27,62.5,10,0,1998-02-24,1998-02-03,2,53.83,18,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10854,ERNSH,Ernst Handel,3,1998-01-27,31,100,0.15,1998-02-24,1998-02-05,2,100.22,10,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10855,OLDWO,Old World Delicatessen,3,1998-01-27,17.45,50,0,1998-02-24,1998-02-04,1,170.97,16,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10856,ANTON,Antonio Moreno Taquería,3,1998-01-28,19,20,0,1998-02-25,1998-02-10,2,58.43,2,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10857,BERGS,Berglunds snabbköp,8,1998-01-28,10,30,0,1998-02-25,1998-02-06,2,188.85,3,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10858,LACOR,La corne d'abondance,2,1998-01-29,30,5,0,1998-02-26,1998-02-03,1,52.51,7,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
10859,FRANK,Frankenversand,1,1998-01-29,4.5,40,0.25,1998-02-26,1998-02-02,2,76.1,24,Frankenversand,Berliner Platz 43,München,,80805,Germany
10860,FRANR,France restauration,3,1998-01-29,53,3,0,1998-02-26,1998-02-04,3,19.26,51,France restauration,"54, rue Royale",Nantes,,44000,France
10861,WHITC,White Clover Markets,4,1998-01-30,39,42,0,1998-02-27,1998-02-17,2,14.93,17,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10862,LEHMS,Lehmanns Marktstand,8,1998-01-30,21,25,0,1998-03-13,1998-02-02,2,53.23,11,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10863,HILAA,HILARION-Abastos,4,1998-02-02,18,20,0.15,1998-03-02,1998-02-17,2,30.26,1,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10864,AROUT,Around the Horn,4,1998-02-02,18,4,0,1998-03-02,1998-02-09,2,3.04,35,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10865,QUICK,QUICK-Stop,2,1998-02-02,263.5,60,0.05,1998-02-16,1998-02-12,1,348.14,38,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10866,BERGS,Berglunds snabbköp,5,1998-02-03,19,21,0.25,1998-03-03,1998-02-12,1,109.11,2,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10867,LONEP,Lonesome Pine Restaurant,6,1998-02-03,32.8,3,0,1998-03-17,1998-02-11,1,1.93,53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10868,QUEEN,Queen Cozinha,7,1998-02-04,31.23,20,0,1998-03-04,1998-02-23,2,191.27,26,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10869,SEVES,Seven Seas Imports,5,1998-02-04,18,40,0,1998-03-04,1998-02-09,1,143.28,1,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10870,WOLZA,Wolski  Zajazd,5,1998-02-04,18,3,0,1998-03-04,1998-02-13,3,12.04,35,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10871,BONAP,Bon app',9,1998-02-05,25,50,0.05,1998-03-05,1998-02-10,2,112.27,6,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10872,GODOS,Godos Cocina Típica,5,1998-02-05,24,10,0.05,1998-03-05,1998-02-09,2,175.32,55,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10873,WILMK,Wilman Kala,4,1998-02-06,10,20,0,1998-03-06,1998-02-09,1,0.82,21,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10874,GODOS,Godos Cocina Típica,5,1998-02-06,31,10,0,1998-03-06,1998-02-11,2,19.58,10,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10875,BERGS,Berglunds snabbköp,4,1998-02-06,9.2,25,0,1998-03-06,1998-03-03,2,32.37,19,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10876,BONAP,Bon app',7,1998-02-09,12,21,0,1998-03-09,1998-02-12,3,60.42,46,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10877,RICAR,Ricardo Adocicados,1,1998-02-09,17.45,30,0.25,1998-03-09,1998-02-19,1,38.06,16,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10878,QUICK,QUICK-Stop,4,1998-02-10,81,20,0.05,1998-03-10,1998-02-12,1,46.69,20,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10879,WILMK,Wilman Kala,3,1998-02-10,18.4,12,0,1998-03-10,1998-02-12,3,8.5,40,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10880,FOLKO,Folk och fä HB,7,1998-02-10,9,30,0.2,1998-03-24,1998-02-18,1,88.01,23,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10881,CACTU,Cactus Comidas para llevar,4,1998-02-11,15,10,0,1998-03-11,1998-02-18,1,2.84,73,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10882,SAVEA,Save-a-lot Markets,4,1998-02-11,14,25,0,1998-03-11,1998-02-20,3,23.1,42,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10883,LONEP,Lonesome Pine Restaurant,8,1998-02-12,4.5,8,0,1998-03-12,1998-02-20,3,0.53,24,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10884,LETSS,Let's Stop N Shop,4,1998-02-12,10,40,0.05,1998-03-12,1998-02-13,2,90.97,21,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10885,SUPRD,Suprêmes délices,6,1998-02-12,19,20,0,1998-03-12,1998-02-18,3,5.64,2,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10886,HANAR,Hanari Carnes,1,1998-02-13,31,70,0,1998-03-13,1998-03-02,1,4.99,10,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10887,GALED,Galería del gastrónomo,8,1998-02-13,14,5,0,1998-03-13,1998-02-16,3,1.25,25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain
10888,GODOS,Godos Cocina Típica,1,1998-02-16,19,20,0,1998-03-16,1998-02-23,2,51.87,2,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10889,RATTC,Rattlesnake Canyon Grocery,9,1998-02-16,21,40,0,1998-03-16,1998-02-23,3,280.61,11,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10890,DUMON,Du monde entier,7,1998-02-16,39,15,0,1998-03-16,1998-02-18,1,32.76,17,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10891,LEHMS,Lehmanns Marktstand,7,1998-02-17,25.89,15,0.05,1998-03-17,1998-02-19,2,20.37,30,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10892,MAISD,Maison Dewey,4,1998-02-17,55,40,0.05,1998-03-17,1998-02-19,2,120.27,59,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10893,KOENE,Königlich Essen,9,1998-02-18,40,30,0,1998-03-18,1998-02-20,2,77.78,8,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10894,SAVEA,Save-a-lot Markets,1,1998-02-18,6,28,0.05,1998-03-18,1998-02-20,1,116.13,13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10895,ERNSH,Ernst Handel,3,1998-02-18,4.5,110,0,1998-03-18,1998-02-23,1,162.75,24,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10896,MAISD,Maison Dewey,7,1998-02-19,9.5,15,0,1998-03-19,1998-02-27,3,32.45,45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10897,HUNGO,Hungry Owl All-Night Grocers,3,1998-02-19,123.79,80,0,1998-03-19,1998-02-25,2,603.54,29,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10898,OCEAN,Océano Atlántico Ltda.,4,1998-02-20,6,5,0,1998-03-20,1998-03-06,2,1.27,13,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10899,LILAS,LILA-Supermercado,5,1998-02-20,18,8,0.15,1998-03-20,1998-02-26,3,1.21,39,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10900,WELLI,Wellington Importadora,1,1998-02-20,15,3,0.25,1998-03-20,1998-03-04,2,1.66,70,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10901,HILAA,HILARION-Abastos,4,1998-02-23,9.65,30,0,1998-03-23,1998-02-26,1,62.09,41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10902,FOLKO,Folk och fä HB,1,1998-02-23,24,30,0.15,1998-03-23,1998-03-03,1,44.15,55,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10903,HANAR,Hanari Carnes,3,1998-02-24,6,40,0,1998-03-24,1998-03-04,3,36.71,13,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10904,WHITC,White Clover Markets,3,1998-02-24,13.25,15,0,1998-03-24,1998-02-27,3,162.95,58,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10905,WELLI,Wellington Importadora,9,1998-02-24,18,20,0.05,1998-03-24,1998-03-06,2,13.72,1,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10906,WOLZA,Wolski  Zajazd,4,1998-02-25,28.5,15,0,1998-03-11,1998-03-03,3,26.29,61,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10907,SPECD,Spécialités du monde,6,1998-02-25,7.75,14,0,1998-03-25,1998-02-27,3,9.19,75,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
10908,REGGC,Reggiani Caseifici,4,1998-02-26,30,20,0.05,1998-03-26,1998-03-06,2,32.96,7,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10909,SANTG,Santé Gourmet,1,1998-02-26,30,12,0,1998-03-26,1998-03-10,2,53.05,7,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10910,WILMK,Wilman Kala,1,1998-02-26,9.2,12,0,1998-03-26,1998-03-04,3,38.11,19,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10911,GODOS,Godos Cocina Típica,3,1998-02-26,18,10,0,1998-03-26,1998-03-05,1,38.19,1,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10912,HUNGO,Hungry Owl All-Night Grocers,2,1998-02-26,21,40,0.25,1998-03-26,1998-03-18,2,580.91,11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10913,QUEEN,Queen Cozinha,4,1998-02-26,22,30,0.25,1998-03-26,1998-03-04,1,33.05,4,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10914,QUEEN,Queen Cozinha,6,1998-02-27,21.5,25,0,1998-03-27,1998-03-02,1,21.19,71,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10915,TORTU,Tortuga Restaurante,2,1998-02-27,39,10,0,1998-03-27,1998-03-02,2,3.51,17,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10916,RANCH,Rancho grande,1,1998-02-27,17.45,6,0,1998-03-27,1998-03-09,2,63.77,16,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10917,ROMEY,Romero y tomillo,4,1998-03-02,25.89,1,0,1998-03-30,1998-03-11,2,8.29,30,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain
10918,BOTTM,Bottom-Dollar Markets,3,1998-03-02,18,60,0.25,1998-03-30,1998-03-11,3,48.83,1,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10919,LINOD,LINO-Delicateses,2,1998-03-02,17.45,24,0,1998-03-30,1998-03-04,2,19.8,16,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10920,AROUT,Around the Horn,4,1998-03-03,16.25,24,0,1998-03-31,1998-03-09,2,29.61,50,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10921,VAFFE,Vaffeljernet,1,1998-03-03,18,10,0,1998-04-14,1998-03-09,1,176.48,35,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10922,HANAR,Hanari Carnes,5,1998-03-03,39,15,0,1998-03-31,1998-03-05,3,62.74,17,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10923,LAMAI,La maison d'Asie,7,1998-03-03,14,10,0.2,1998-04-14,1998-03-13,3,68.26,42,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10924,BERGS,Berglunds snabbköp,3,1998-03-04,31,20,0.1,1998-04-01,1998-04-08,2,151.52,10,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10925,HANAR,Hanari Carnes,3,1998-03-04,19,25,0.15,1998-04-01,1998-03-13,1,2.27,36,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10926,ANATR,Ana Trujillo Emparedados y helados,4,1998-03-04,21,2,0,1998-04-01,1998-03-11,3,39.92,11,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
10927,LACOR,La corne d'abondance,4,1998-03-05,81,5,0,1998-04-02,1998-04-08,1,19.79,20,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
10928,GALED,Galería del gastrónomo,1,1998-03-05,9.5,5,0,1998-04-02,1998-03-18,1,1.36,47,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain
10929,FRANK,Frankenversand,6,1998-03-05,10,60,0,1998-04-02,1998-03-12,1,33.93,21,Frankenversand,Berliner Platz 43,München,,80805,Germany
10930,SUPRD,Suprêmes délices,4,1998-03-06,10,36,0,1998-04-17,1998-03-18,3,15.55,21,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10931,RICSU,Richter Supermarkt,4,1998-03-06,6,42,0.15,1998-03-20,1998-03-19,2,13.6,13,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10932,BONAP,Bon app',8,1998-03-06,17.45,30,0.1,1998-04-03,1998-03-24,1,134.64,16,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10933,ISLAT,Island Trading,6,1998-03-06,32.8,2,0,1998-04-03,1998-03-16,3,54.15,53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10934,LEHMS,Lehmanns Marktstand,3,1998-03-09,25,20,0,1998-04-06,1998-03-12,3,32.01,6,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10935,WELLI,Wellington Importadora,4,1998-03-09,18,21,0,1998-04-06,1998-03-18,3,47.59,1,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10936,GREAL,Great Lakes Food Market,3,1998-03-09,19,30,0.2,1998-04-06,1998-03-18,2,33.68,36,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10937,CACTU,Cactus Comidas para llevar,7,1998-03-10,45.6,8,0,1998-03-24,1998-03-13,3,31.51,28,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10938,QUICK,QUICK-Stop,3,1998-03-10,6,20,0.25,1998-04-07,1998-03-16,2,31.89,13,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10939,MAGAA,Magazzini Alimentari Riuniti,2,1998-03-10,19,10,0.15,1998-04-07,1998-03-13,2,76.33,2,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10940,BONAP,Bon app',8,1998-03-11,30,8,0,1998-04-08,1998-03-23,3,19.77,7,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10941,SAVEA,Save-a-lot Markets,7,1998-03-11,12.5,44,0.25,1998-04-08,1998-03-20,2,400.81,31,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10942,REGGC,Reggiani Caseifici,9,1998-03-11,20,28,0,1998-04-08,1998-03-18,3,17.95,49,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10943,BSBEV,B's Beverages,4,1998-03-11,6,15,0,1998-04-08,1998-03-19,2,2.17,13,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10944,BOTTM,Bottom-Dollar Markets,6,1998-03-12,21,5,0.25,1998-03-26,1998-03-13,3,52.92,11,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10945,MORGK,Morgenstern Gesundkost,4,1998-03-12,6,20,0,1998-04-09,1998-03-18,1,10.22,13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10946,VAFFE,Vaffeljernet,1,1998-03-12,31,25,0,1998-04-09,1998-03-19,2,27.2,10,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10947,BSBEV,B's Beverages,3,1998-03-13,55,4,0,1998-04-10,1998-03-16,2,3.26,59,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10948,GODOS,Godos Cocina Típica,3,1998-03-13,16.25,9,0,1998-04-10,1998-03-19,3,23.39,50,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10949,BOTTM,Bottom-Dollar Markets,2,1998-03-13,25,12,0,1998-04-10,1998-03-17,3,74.44,6,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10950,MAGAA,Magazzini Alimentari Riuniti,1,1998-03-16,22,5,0,1998-04-13,1998-03-23,2,2.5,4,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10951,RICSU,Richter Supermarkt,9,1998-03-16,2.5,15,0.05,1998-04-27,1998-04-07,2,30.85,33,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10952,ALFKI,Alfreds Futterkiste,1,1998-03-16,25,16,0.05,1998-04-27,1998-03-24,1,40.42,6,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10953,AROUT,Around the Horn,9,1998-03-16,81,50,0.05,1998-03-30,1998-03-25,2,23.72,20,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10954,LINOD,LINO-Delicateses,5,1998-03-17,17.45,28,0.15,1998-04-28,1998-03-20,1,27.91,16,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10955,FOLKO,Folk och fä HB,8,1998-03-17,7.75,12,0.2,1998-04-14,1998-03-20,2,3.26,75,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10956,BLAUS,Blauer See Delikatessen,6,1998-03-17,10,12,0,1998-04-28,1998-03-20,2,44.65,21,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10957,HILAA,HILARION-Abastos,8,1998-03-18,25.89,30,0,1998-04-15,1998-03-27,3,105.36,30,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10958,OCEAN,Océano Atlántico Ltda.,7,1998-03-18,21.35,20,0,1998-04-15,1998-03-27,2,49.56,5,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10959,GOURL,Gourmet Lanchonetes,6,1998-03-18,7.75,20,0.15,1998-04-29,1998-03-23,2,4.98,75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10960,HILAA,HILARION-Abastos,3,1998-03-19,4.5,10,0.25,1998-04-02,1998-04-08,1,2.08,24,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10961,QUEEN,Queen Cozinha,8,1998-03-19,7,6,0.05,1998-04-16,1998-03-30,1,104.47,52,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10962,QUICK,QUICK-Stop,8,1998-03-19,30,45,0,1998-04-16,1998-03-23,2,275.79,7,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10963,FURIB,Furia Bacalhau e Frutos do Mar,9,1998-03-19,34,2,0.15,1998-04-16,1998-03-26,3,2.7,60,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10964,SPECD,Spécialités du monde,3,1998-03-20,62.5,6,0,1998-04-17,1998-03-24,2,87.38,18,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
10965,OLDWO,Old World Delicatessen,6,1998-03-20,53,16,0,1998-04-17,1998-03-30,3,144.38,51,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,CHOPS,Chop-suey Chinese,4,1998-03-20,26,8,0,1998-04-17,1998-04-08,1,27.19,37,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10967,TOMSP,Toms Spezialitäten,2,1998-03-23,9.2,12,0,1998-04-20,1998-04-02,2,62.22,19,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
